feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
RNF213	0.000303087997545707	0.0101627830804638	1208	2.10362518567777	0.0315789473684211	0.226415094339623	0.0344798924005695	0.226415094339623	UCEC
VCAN	0.0115142308765696	0.0205407353654033	1208	1.08534173272918	0.0736842105263158	0.207547169811321	0.0812774114702227	0.207547169811321	UCEC
ATRX	0.00569356903064524	0.0162320430288773	1208	1.50018711942397	0.0526315789473684	0.169811320754717	0.0436403366910153	0.169811320754717	UCEC
ZNF292	0.000480352326926171	0.0108908492010707	1208	1.83803585467429	0.0526315789473684	0.226415094339623	0.0445018835533642	0.226415094339623	UCEC
PIKFYVE	0.00868880410840242	0.0173445022046078	1208	1.35367111608853	0.0421052631578947	0.169811320754717	0.0501809427059444	0.169811320754717	UCEC
FN1	0.00425442555959553	0.0140358886911547	1208	1.31736055333903	0.0526315789473684	0.207547169811321	0.0655506132624249	0.207547169811321	UCEC
DYNC2H1	0.00324974965966218	0.0135749612254866	1208	1.38689504345757	0.0526315789473684	0.207547169811321	0.061417878075122	0.207547169811321	UCEC
NSD1	0.000516387873313125	0.0108908492010707	1208	2.50887196880299	0.0315789473684211	0.207547169811321	0.0208639805816457	0.207547169811321	UCEC
BRCA2	0.000315059044735225	0.0101627830804638	1208	2.07001661086	0.0315789473684211	0.226415094339623	0.0356164266069584	0.226415094339623	UCEC
CUL9	0.00220236848062634	0.0122796264731601	1208	1.67231142333274	0.0421052631578947	0.188679245283019	0.0418494420230425	0.188679245283019	UCEC
ABCA12	0.00152350467211511	0.0120026830416687	1208	1.61203398711694	0.0421052631578947	0.207547169811321	0.0496511142378054	0.207547169811321	UCEC
NAV2	0.000126963082950747	0.0101627830804638	1208	2.42744084236162	0.0315789473684211	0.245283018867925	0.0278853865913894	0.245283018867925	UCEC
CACNA1C	0.0273117967979875	0.0369786065965583	1208	1.02598981480616	0.0631578947368421	0.169811320754717	0.0683093063626865	0.169811320754717	UCEC
TPR	0.000620759568473706	0.0115195847814777	1208	2.04245015820036	0.0315789473684211	0.207547169811321	0.0328556351505574	0.207547169811321	UCEC
DNAH1	0.000825242274182486	0.0115195847814777	1208	1.8620560310403	0.0315789473684211	0.207547169811321	0.0390968993150322	0.207547169811321	UCEC
PRKDC	0.00748419763574844	0.0165234838208476	1208	1.18202680422035	0.0842105263157895	0.207547169811321	0.0743439005860605	0.207547169811321	UCEC
AKAP6	5.05974617754186e-05	0.0101627830804638	1208	2.99281044432244	0.0210526315789474	0.283018867924528	0.0194103736084919	0.283018867924528	UCEC
CUX1	0.0212530024465795	0.0302669997142146	1208	1.19647718605523	0.0421052631578947	0.150943396226415	0.0509944359201811	0.150943396226415	UCEC
ATR	0.000523538606850573	0.0108908492010707	1208	1.80212211954909	0.0526315789473684	0.226415094339623	0.0460542155160931	0.226415094339623	UCEC
SVEP1	0.0397084860347188	0.0498334903641695	1208	0.929598849126811	0.0631578947368421	0.169811320754717	0.0747051158228428	0.169811320754717	UCEC
DMXL1	0.00309454002155824	0.0135749612254866	1208	1.54314839224663	0.0421052631578947	0.188679245283019	0.047346271454108	0.188679245283019	UCEC
KIAA1109	0.000574793936601989	0.0115195847814777	1208	1.76557286736645	0.0421052631578947	0.226415094339623	0.04768684797871	0.226415094339623	UCEC
BAZ2B	0.0368071781896502	0.047252035891726	1208	0.887463890120567	0.0736842105263158	0.188679245283019	0.0873779476305303	0.188679245283019	UCEC
CDH23	0.00100559041119268	0.0115195847814777	1208	2.2572482561658	0.0315789473684211	0.188679245283019	0.023756328073124	0.188679245283019	UCEC
ASH1L	0.00352545620104294	0.0135749612254866	1208	1.49875969827785	0.0421052631578947	0.188679245283019	0.0493891167504711	0.188679245283019	UCEC
WDFY3	0.000148156555096123	0.0101627830804638	1208	2.72471714719159	0.0210526315789474	0.245283018867925	0.0208639615920567	0.245283018867925	UCEC
MYH1	0.000590195842588453	0.0115195847814777	1208	3.74758345771939	0.0210526315789474	0.264150943396226	0.00839167731378451	0.264150943396226	UCEC
MYOM1	0.0046036366688301	0.014800202141707	1208	1.90264546000231	0.0421052631578947	0.150943396226415	0.025834600442082	0.150943396226415	UCEC
ABCB1	0.000785286469851031	0.0115195847814777	1208	1.8881306487971	0.0421052631578947	0.207547169811321	0.0381290057069965	0.207547169811321	UCEC
NOL4	0.000312302628686164	0.0101627830804638	1208	2.07669712199365	0.0315789473684211	0.226415094339623	0.0353876751872244	0.226415094339623	UCEC
RELN	0.000330969112002257	0.0101627830804638	1208	2.03482097066888	0.0421052631578947	0.226415094339623	0.0368452823387245	0.226415094339623	UCEC
CMYA5	0.00366840456655393	0.0135749612254866	1208	1.48566147832315	0.0526315789473684	0.188679245283019	0.0500077182472194	0.188679245283019	UCEC
LRRK2	0.0094219634695676	0.0181821031960621	1208	1.21447493071161	0.0526315789473684	0.188679245283019	0.064580054824452	0.188679245283019	UCEC
PKD1L1	0.000505967369751795	0.0108908492010707	1208	1.81608869194013	0.0631578947368421	0.226415094339623	0.0454444945079672	0.226415094339623	UCEC
DCC	0.00327510108415735	0.0135749612254866	1208	1.74435218823964	0.0421052631578947	0.169811320754717	0.0345123111697629	0.169811320754717	UCEC
ZNF462	0.00115063770919668	0.0119825379414936	1208	1.71425090979368	0.0421052631578947	0.207547169811321	0.0450440093285327	0.207547169811321	UCEC
LYST	0.000286666817226853	0.0101627830804638	1208	2.67687586155643	0.0210526315789474	0.226415094339623	0.0197328325282824	0.226415094339623	UCEC
MGAM	0.00386487068105954	0.0135749612254866	1208	3.56412884413069	0.0105263157894737	0.188679245283019	0.00654333231763594	0.188679245283019	UCEC
DNHD1	0.00142140039068888	0.0120026830416687	1208	1.89231517215048	0.0315789473684211	0.188679245283019	0.0338647169394441	0.188679245283019	UCEC
SLITRK3	0.000186615537020759	0.0101627830804638	1208	2.91181024101331	0.0210526315789474	0.245283018867925	0.0173656945593259	0.245283018867925	UCEC
CREBBP	0.0105385131268555	0.0200046398676868	1208	1.29300152569599	0.0421052631578947	0.169811320754717	0.0531528181979931	0.169811320754717	UCEC
NRXN1	0.00228702707234143	0.0127047717143673	1208	1.99113796013286	0.0210526315789474	0.169811320754717	0.0271698125832213	0.169811320754717	UCEC
MYO16	0.00100649254528015	0.0115195847814777	1208	2.49198291108128	0.0210526315789474	0.188679245283019	0.0188798829030354	0.188679245283019	UCEC
HYDIN	0.000306988722287828	0.0101627830804638	1208	2.75093509554674	0.0210526315789474	0.226415094339623	0.0183500853402776	0.226415094339623	UCEC
BRWD3	0.00279425777455629	0.0135749612254866	1208	3.68296952134521	0.0105263157894737	0.207547169811321	0.00654333231763594	0.207547169811321	UCEC
TAF1L	0.000758799154119102	0.0115195847814777	1208	1.9070351058864	0.0315789473684211	0.207547169811321	0.037441702285523	0.207547169811321	UCEC
CUBN	0.00366835002178571	0.0135749612254866	1208	1.35512810930839	0.0526315789473684	0.207547169811321	0.0632748214794858	0.207547169811321	UCEC
ANKRD30A	0.00279425777455627	0.0135749612254866	1208	3.68296952134521	0.0105263157894737	0.207547169811321	0.00654333231763594	0.207547169811321	UCEC
PLCE1	0.0173608222814357	0.0261111314507488	1208	1.14787145870877	0.0631578947368421	0.169811320754717	0.0609487611408769	0.169811320754717	UCEC
ATP10A	0.000150847736988027	0.0101627830804638	1208	2.74248108860386	0.0210526315789474	0.245283018867925	0.0205041401530475	0.245283018867925	UCEC
VPS13D	0.00831525673529156	0.0167510798148676	1208	1.36794514548311	0.0526315789473684	0.169811320754717	0.0495049540812319	0.169811320754717	UCEC
